EmployeeID,DistrictID,UnitID,RankID,DesignationID,FirstName,GenderID
1318,29,292,7,2,Arun Banakar,1
1319,30,293,5,2,Divya Shetty,2
1320,30,293,6,2,Arun Pai,1
1321,30,293,8,2,Harish Ballal,1
1322,30,293,6,2,Girish Reddy,1
1323,30,293,8,1,Raghavendra Poojary,1
1324,30,294,9,2,Deepak Rao,1
1325,30,294,8,1,Srinivas Jadhav,1
1326,30,294,7,2,Nagaraj Angadi P,1
1327,30,294,9,2,Shivakumar Naik,1
1328,30,294,6,2,Raghavendra Jadhav M,1
1329,30,295,5,2,Suresh Desai,1
1330,30,295,6,2,Arun Desai,1
1331,30,295,7,2,Kiran Poojary,1
1332,30,295,9,1,Praveen Acharya,1
1333,30,295,7,2,Santosh Gowda,1
1334,31,296,8,1,Lakshmi B,2
1335,31,296,8,2,Mahesh Ballal N,1
1336,31,296,7,4,Shivakumar Shetty,1
1337,31,296,6,2,Imran Hegde,1
1338,31,297,7,4,Lakshmi Biradar,2
1339,31,297,9,2,Suresh K,1
1340,31,297,7,4,Lokesh Reddy,1
1341,31,298,8,1,Prakash Patil S,1
1342,31,298,6,1,Venkatesh Naik,1
1343,31,298,7,2,Syed Poojary,1
1344,31,298,7,2,Ganesh Hanumanthappa,1
